date,contract,board,rank,member_enc,qty,chg,member
2026-04-02,CU2604,volume,12,%BB%AA%F6%CE%C6%DA%BB%F5,930,185.0,华鑫期货
2026-04-02,CU2604,volume,13,%CD%AD%B9%DA%BD%F0%D4%B4,900,35.0,铜冠金源
2026-04-02,CU2604,volume,14,%B9%E2%B4%F3%C6%DA%BB%F5,745,-580.0,光大期货
2026-04-02,CU2604,volume,15,%C4%CF%BB%AA%C6%DA%BB%F5,665,95.0,南华期货
2026-04-02,CU2604,volume,16,%C9%EA%CD%F2%C6%DA%BB%F5,660,-575.0,申万期货
2026-04-02,CU2604,volume,17,%D6%D0%CC%A9%C6%DA%BB%F5,650,-79.0,中泰期货
2026-04-02,CU2604,volume,18,%B9%E3%B7%A2%C6%DA%BB%F5,630,65.0,广发期货
2026-04-02,CU2604,volume,19,%CE%E5%BF%F3%C6%DA%BB%F5,430,-10.0,五矿期货
2026-04-02,CU2604,volume,20,%C9%BD%BD%F0%C6%DA%BB%F5,400,170.0,山金期货
2026-04-02,CU2604,volume,999,TOTAL,30980,,TOTAL
2026-04-02,CU2604,long,1,%D6%D0%D0%C5%C6%DA%BB%F5,4870,-260.0,中信期货
2026-04-02,CU2604,long,2,%CD%AD%B9%DA%BD%F0%D4%B4,3960,320.0,铜冠金源
2026-04-02,CU2604,long,3,%BD%F0%C8%F0%C6%DA%BB%F5,3440,-675.0,金瑞期货
2026-04-02,CU2604,long,4,%D2%F8%BA%D3%C6%DA%BB%F5,2620,-1120.0,银河期货
2026-04-02,CU2604,long,5,%B6%AB%CE%E2%C6%DA%BB%F5,2580,-120.0,东吴期货
2026-04-02,CU2604,long,6,%CE%E5%BF%F3%C6%DA%BB%F5,2385,90.0,五矿期货
2026-04-02,CU2604,long,7,%B9%FA%CC%A9%BE%FD%B0%B2,2360,-1330.0,国泰君安
2026-04-02,CU2604,long,8,%D4%C6%B3%BF%C6%DA%BB%F5,2310,160.0,云晨期货
2026-04-02,CU2604,long,9,%B6%AB%D6%A4%C6%DA%BB%F5,1600,-100.0,东证期货
2026-04-02,CU2604,long,10,%C4%CF%BB%AA%C6%DA%BB%F5,1315,-65.0,南华期货
2026-04-02,CU2604,long,11,%B9%E2%B4%F3%C6%DA%BB%F5,1265,55.0,光大期货
2026-04-02,CU2604,long,12,%B9%E3%B7%A2%C6%DA%BB%F5,1235,-55.0,广发期货
2026-04-02,CU2604,long,13,%BB%AA%F6%CE%C6%DA%BB%F5,1110,-220.0,华鑫期货
2026-04-02,CU2604,long,14,%B9%FA%C1%AA%C6%DA%BB%F5,985,-670.0,国联期货
2026-04-02,CU2604,long,15,%BB%AA%CC%A9%C6%DA%BB%F5,940,-80.0,华泰期货
2026-04-02,CU2604,long,16,%B9%FA%C3%B3%C6%DA%BB%F5,925,-240.0,国贸期货
2026-04-02,CU2604,long,17,%BD%A8%D0%C5%C6%DA%BB%F5,855,-60.0,建信期货
2026-04-02,CU2604,long,18,%D6%D0%C1%B8%C6%DA%BB%F5,845,0.0,中粮期货
2026-04-02,CU2604,long,19,%D6%D0%D0%C5%BD%A8%CD%B6,785,-135.0,中信建投
2026-04-02,CU2604,long,20,%B7%BD%D5%FD%D6%D0%C6%DA,690,-100.0,方正中期
2026-04-02,CU2604,long,999,TOTAL,37075,,TOTAL
2026-04-02,CU2604,short,1,%B9%FA%CC%A9%BE%FD%B0%B2,6035,-760.0,国泰君安
2026-04-02,CU2604,short,2,%D6%D0%D0%C5%C6%DA%BB%F5,4445,-1515.0,中信期货
2026-04-02,CU2604,short,3,%BD%F0%C8%F0%C6%DA%BB%F5,4300,-935.0,金瑞期货
2026-04-02,CU2604,short,4,%D2%F8%BA%D3%C6%DA%BB%F5,4150,-630.0,银河期货
2026-04-02,CU2604,short,5,%B9%FA%CD%B6%C6%DA%BB%F5,3240,505.0,国投期货
2026-04-02,CU2604,short,6,%B9%E3%B7%A2%C6%DA%BB%F5,2230,-125.0,广发期货
2026-04-02,CU2604,short,7,%D6%D0%C1%B8%C6%DA%BB%F5,2220,-180.0,中粮期货
2026-04-02,CU2604,short,8,%B6%AB%D6%A4%C6%DA%BB%F5,1610,-40.0,东证期货
2026-04-02,CU2604,short,9,%B9%FA%C3%B3%C6%DA%BB%F5,1320,-435.0,国贸期货
2026-04-02,CU2604,short,10,%D7%CF%BD%F0%CC%EC%B7%E7,1305,-320.0,紫金天风
2026-04-02,CU2604,short,11,%D4%C6%B3%BF%C6%DA%BB%F5,1255,1095.0,云晨期货
2026-04-02,CU2604,short,12,%CE%E5%BF%F3%C6%DA%BB%F5,1135,10.0,五矿期货
2026-04-02,CU2604,short,13,%D0%CB%D2%B5%C6%DA%BB%F5,1075,-70.0,兴业期货
2026-04-02,CU2604,short,14,%C9%BD%BD%F0%C6%DA%BB%F5,1020,-50.0,山金期货
2026-04-02,CU2604,short,15,%C8%F0%B4%EF%C6%DA%BB%F5,995,-30.0,瑞达期货
2026-04-02,CU2604,short,16,%B9%E2%B4%F3%C6%DA%BB%F5,910,-40.0,光大期货
2026-04-02,CU2604,short,17,%BD%A8%D0%C5%C6%DA%BB%F5,865,25.0,建信期货
2026-04-02,CU2604,short,18,%B9%FA%C1%AA%C6%DA%BB%F5,685,-70.0,国联期货
2026-04-02,CU2604,short,19,%B7%BD%D5%FD%D6%D0%C6%DA,640,-175.0,方正中期
2026-04-02,CU2604,short,20,%C2%F5%BF%C6%C6%DA%BB%F5,615,0.0,迈科期货
2026-04-02,CU2604,short,999,TOTAL,40050,,TOTAL
2026-04-03,CU2604,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,3095,25.0,金瑞期货
2026-04-03,CU2604,volume,2,%B6%AB%D6%A4%C6%DA%BB%F5,3095,375.0,东证期货
2026-04-03,CU2604,volume,3,%D6%D0%D0%C5%C6%DA%BB%F5,2810,-2035.0,中信期货
2026-04-03,CU2604,volume,4,%B9%FA%CC%A9%BE%FD%B0%B2,1990,-1180.0,国泰君安
2026-04-03,CU2604,volume,5,%D2%F8%BA%D3%C6%DA%BB%F5,1855,-1505.0,银河期货
2026-04-03,CU2604,volume,6,%D4%C6%B3%BF%C6%DA%BB%F5,1625,240.0,云晨期货
2026-04-03,CU2604,volume,7,%B9%E2%B4%F3%C6%DA%BB%F5,1180,435.0,光大期货
2026-04-03,CU2604,volume,8,%B6%AB%CE%E2%C6%DA%BB%F5,1060,900.0,东吴期货
2026-04-03,CU2604,volume,9,%CD%AD%B9%DA%BD%F0%D4%B4,1045,145.0,铜冠金源
2026-04-03,CU2604,volume,10,%B9%FA%C3%B3%C6%DA%BB%F5,1035,-540.0,国贸期货
2026-04-03,CU2604,volume,11,%CE%E5%BF%F3%C6%DA%BB%F5,930,500.0,五矿期货
2026-04-03,CU2604,volume,12,%B9%E3%B7%A2%C6%DA%BB%F5,845,215.0,广发期货
2026-04-03,CU2604,volume,13,%BB%AA%F6%CE%C6%DA%BB%F5,795,-135.0,华鑫期货
2026-04-03,CU2604,volume,14,%C4%CF%BB%AA%C6%DA%BB%F5,760,95.0,南华期货
2026-04-03,CU2604,volume,15,%D7%CF%BD%F0%CC%EC%B7%E7,575,-910.0,紫金天风
2026-04-03,CU2604,volume,16,%C9%EA%CD%F2%C6%DA%BB%F5,565,-95.0,申万期货
2026-04-03,CU2604,volume,17,%BD%A8%D0%C5%C6%DA%BB%F5,515,290.0,建信期货
2026-04-03,CU2604,volume,18,%D6%D0%CC%A9%C6%DA%BB%F5,495,-155.0,中泰期货
2026-04-03,CU2604,volume,19,%BB%AA%CE%C5%C6%DA%BB%F5,460,90.0,华闻期货
2026-04-03,CU2604,volume,20,%CE%EF%B2%FA%D6%D0%B4%F3,435,-900.0,物产中大
2026-04-03,CU2604,volume,999,TOTAL,25165,,TOTAL
2026-04-03,CU2604,long,1,%D6%D0%D0%C5%C6%DA%BB%F5,4470,-400.0,中信期货
2026-04-03,CU2604,long,2,%CD%AD%B9%DA%BD%F0%D4%B4,3765,-195.0,铜冠金源
2026-04-03,CU2604,long,3,%BD%F0%C8%F0%C6%DA%BB%F5,2955,-485.0,金瑞期货
2026-04-03,CU2604,long,4,%D2%F8%BA%D3%C6%DA%BB%F5,2900,280.0,银河期货
2026-04-03,CU2604,long,5,%B9%FA%CC%A9%BE%FD%B0%B2,2665,305.0,国泰君安
2026-04-03,CU2604,long,6,%D4%C6%B3%BF%C6%DA%BB%F5,2275,-35.0,云晨期货
2026-04-03,CU2604,long,7,%CE%E5%BF%F3%C6%DA%BB%F5,1790,-595.0,五矿期货
2026-04-03,CU2604,long,8,%B6%AB%CE%E2%C6%DA%BB%F5,1520,-1060.0,东吴期货
2026-04-03,CU2604,long,9,%B9%E3%B7%A2%C6%DA%BB%F5,1235,0.0,广发期货
2026-04-03,CU2604,long,10,%B9%E2%B4%F3%C6%DA%BB%F5,995,-270.0,光大期货
2026-04-03,CU2604,long,11,%B6%AB%D6%A4%C6%DA%BB%F5,930,-670.0,东证期货
2026-04-03,CU2604,long,12,%BB%AA%F6%CE%C6%DA%BB%F5,925,-185.0,华鑫期货
2026-04-03,CU2604,long,13,%BB%AA%CC%A9%C6%DA%BB%F5,890,-50.0,华泰期货
2026-04-03,CU2604,long,14,%B9%FA%C3%B3%C6%DA%BB%F5,860,-65.0,国贸期货
2026-04-03,CU2604,long,15,%D6%D0%C1%B8%C6%DA%BB%F5,845,0.0,中粮期货
2026-04-03,CU2604,long,16,%C4%CF%BB%AA%C6%DA%BB%F5,785,-530.0,南华期货
2026-04-03,CU2604,long,17,%BD%A8%D0%C5%C6%DA%BB%F5,770,-85.0,建信期货
2026-04-03,CU2604,long,18,%B9%FA%C1%AA%C6%DA%BB%F5,730,-255.0,国联期货
2026-04-03,CU2604,long,19,%D6%D0%D0%C5%BD%A8%CD%B6,595,-190.0,中信建投
2026-04-03,CU2604,long,20,%B7%BD%D5%FD%D6%D0%C6%DA,530,-160.0,方正中期
2026-04-03,CU2604,long,999,TOTAL,32430,,TOTAL
2026-04-03,CU2604,short,1,%B9%FA%CC%A9%BE%FD%B0%B2,5560,-475.0,国泰君安
2026-04-03,CU2604,short,2,%D6%D0%D0%C5%C6%DA%BB%F5,3745,-700.0,中信期货
2026-04-03,CU2604,short,3,%BD%F0%C8%F0%C6%DA%BB%F5,3620,-680.0,金瑞期货
2026-04-03,CU2604,short,4,%D2%F8%BA%D3%C6%DA%BB%F5,3285,-865.0,银河期货
2026-04-03,CU2604,short,5,%B9%FA%CD%B6%C6%DA%BB%F5,3130,-110.0,国投期货
2026-04-03,CU2604,short,6,%D6%D0%C1%B8%C6%DA%BB%F5,2025,-195.0,中粮期货
2026-04-03,CU2604,short,7,%B9%E3%B7%A2%C6%DA%BB%F5,1835,-395.0,广发期货
2026-04-03,CU2604,short,8,%B6%AB%D6%A4%C6%DA%BB%F5,1285,-325.0,东证期货
2026-04-03,CU2604,short,9,%CE%E5%BF%F3%C6%DA%BB%F5,1100,-35.0,五矿期货
2026-04-03,CU2604,short,10,%D4%C6%B3%BF%C6%DA%BB%F5,995,-260.0,云晨期货
2026-04-03,CU2604,short,11,%B9%FA%C3%B3%C6%DA%BB%F5,850,-470.0,国贸期货
2026-04-03,CU2604,short,12,%D0%CB%D2%B5%C6%DA%BB%F5,850,-225.0,兴业期货
2026-04-03,CU2604,short,13,%BD%A8%D0%C5%C6%DA%BB%F5,845,-20.0,建信期货
2026-04-03,CU2604,short,14,%C8%F0%B4%EF%C6%DA%BB%F5,795,-200.0,瑞达期货
2026-04-03,CU2604,short,15,%C9%BD%BD%F0%C6%DA%BB%F5,785,-235.0,山金期货
2026-04-03,CU2604,short,16,%B9%FA%C1%AA%C6%DA%BB%F5,750,65.0,国联期货
2026-04-03,CU2604,short,17,%D7%CF%BD%F0%CC%EC%B7%E7,750,-555.0,紫金天风
2026-04-03,CU2604,short,18,%C2%F5%BF%C6%C6%DA%BB%F5,615,0.0,迈科期货
2026-04-03,CU2604,short,19,%B7%BD%D5%FD%D6%D0%C6%DA,525,-115.0,方正中期
2026-04-03,CU2604,short,20,%D6%D0%D2%F8%C6%DA%BB%F5,455,-10.0,中银期货
2026-04-03,CU2604,short,999,TOTAL,33800,,TOTAL
2026-04-24,CU2605,volume,1,%B9%FA%CC%A9%BE%FD%B0%B2,23855,6485.0,国泰君安
2026-04-24,CU2605,volume,2,%B6%AB%D6%A4%C6%DA%BB%F5,11322,1319.0,东证期货
2026-04-24,CU2605,volume,3,%D6%D0%D0%C5%C6%DA%BB%F5,10887,-6464.0,中信期货
2026-04-24,CU2605,volume,4,%BD%F0%C8%F0%C6%DA%BB%F5,5987,-822.0,金瑞期货
2026-04-24,CU2605,volume,5,%D2%F8%BA%D3%C6%DA%BB%F5,5442,1265.0,银河期货
2026-04-24,CU2605,volume,6,%D5%E3%C9%CC%C6%DA%BB%F5,5131,362.0,浙商期货
2026-04-24,CU2605,volume,7,%BB%AA%CC%A9%C6%DA%BB%F5,4359,1125.0,华泰期货
2026-04-24,CU2605,volume,8,%D5%D0%C9%CC%C6%DA%BB%F5,3360,2223.0,招商期货
2026-04-24,CU2605,volume,9,%D6%D0%CC%A9%C6%DA%BB%F5,3257,642.0,中泰期货
2026-04-24,CU2605,volume,10,%B9%FA%CD%B6%C6%DA%BB%F5,2460,-1093.0,国投期货
2026-04-24,CU2605,volume,11,%D3%C0%B0%B2%C6%DA%BB%F5,2191,1279.0,永安期货
2026-04-24,CU2605,volume,12,%D6%D0%C1%B8%C6%DA%BB%F5,2089,363.0,中粮期货
2026-04-24,CU2605,volume,13,%B7%BD%D5%FD%D6%D0%C6%DA,1806,240.0,方正中期
2026-04-24,CU2605,volume,14,%C4%CF%BB%AA%C6%DA%BB%F5,1765,367.0,南华期货
2026-04-24,CU2605,volume,15,%B9%E3%B7%A2%C6%DA%BB%F5,1530,-95.0,广发期货
2026-04-24,CU2605,volume,16,%D4%C6%B3%BF%C6%DA%BB%F5,1528,455.0,云晨期货
2026-04-24,CU2605,volume,17,%BB%AA%F6%CE%C6%DA%BB%F5,1385,278.0,华鑫期货
2026-04-24,CU2605,volume,18,%B9%FA%C3%B3%C6%DA%BB%F5,1265,-486.0,国贸期货
2026-04-24,CU2605,volume,19,%B9%FA%D0%C5%C6%DA%BB%F5,1238,-1055.0,国信期货
2026-04-24,CU2605,volume,20,%CD%AD%B9%DA%BD%F0%D4%B4,1215,-312.0,铜冠金源
2026-04-24,CU2605,volume,999,TOTAL,92072,,TOTAL
2026-04-24,CU2605,long,1,%B9%FA%CC%A9%BE%FD%B0%B2,10973,-595.0,国泰君安
2026-04-24,CU2605,long,2,%D6%D0%D0%C5%C6%DA%BB%F5,8720,-546.0,中信期货
2026-04-24,CU2605,long,3,%BD%F0%C8%F0%C6%DA%BB%F5,8566,157.0,金瑞期货
2026-04-24,CU2605,long,4,%CD%AD%B9%DA%BD%F0%D4%B4,7545,397.0,铜冠金源
2026-04-24,CU2605,long,5,%D4%C6%B3%BF%C6%DA%BB%F5,3270,358.0,云晨期货
2026-04-24,CU2605,long,6,%B6%AB%D6%A4%C6%DA%BB%F5,2830,1015.0,东证期货
2026-04-24,CU2605,long,7,%B9%FA%D4%AA%C6%DA%BB%F5,2621,-294.0,国元期货
2026-04-24,CU2605,long,8,%D2%F8%BA%D3%C6%DA%BB%F5,2308,-52.0,银河期货
2026-04-24,CU2605,long,9,%D7%CF%BD%F0%CC%EC%B7%E7,2052,382.0,紫金天风
2026-04-24,CU2605,long,10,%BD%A8%D0%C5%C6%DA%BB%F5,1793,-148.0,建信期货
2026-04-24,CU2605,long,11,%BB%AA%F6%CE%C6%DA%BB%F5,1789,-452.0,华鑫期货
2026-04-24,CU2605,long,12,%CE%E5%BF%F3%C6%DA%BB%F5,1730,183.0,五矿期货
2026-04-24,CU2605,long,13,%BA%EB%D2%B5%C6%DA%BB%F5,1340,-34.0,弘业期货
2026-04-24,CU2605,long,14,%D0%C2%BA%FE%C6%DA%BB%F5,1219,-11.0,新湖期货
2026-04-24,CU2605,long,15,%B7%BD%D5%FD%D6%D0%C6%DA,1143,-282.0,方正中期
2026-04-24,CU2605,long,16,%B6%AB%BA%A3%C6%DA%BB%F5,1007,-66.0,东海期货
2026-04-24,CU2605,long,17,%CA%A2%B4%EF%C6%DA%BB%F5,1005,131.0,盛达期货
2026-04-24,CU2605,long,18,%BB%AA%CC%A9%C6%DA%BB%F5,994,-722.0,华泰期货
2026-04-24,CU2605,long,19,%C4%CF%BB%AA%C6%DA%BB%F5,951,-127.0,南华期货
2026-04-24,CU2605,long,20,%B9%E3%B7%A2%C6%DA%BB%F5,928,109.0,广发期货
2026-04-24,CU2605,long,999,TOTAL,62784,,TOTAL
2026-04-24,CU2605,short,1,%BD%F0%C8%F0%C6%DA%BB%F5,8347,-667.0,金瑞期货
2026-04-24,CU2605,short,2,%D6%D0%D0%C5%C6%DA%BB%F5,5814,293.0,中信期货
2026-04-24,CU2605,short,3,%B9%FA%CC%A9%BE%FD%B0%B2,5592,-279.0,国泰君安
2026-04-24,CU2605,short,4,%D6%D0%C1%B8%C6%DA%BB%F5,4663,344.0,中粮期货
2026-04-24,CU2605,short,5,%D2%F8%BA%D3%C6%DA%BB%F5,4062,-1684.0,银河期货
2026-04-24,CU2605,short,6,%B6%AB%D6%A4%C6%DA%BB%F5,3127,-1111.0,东证期货
2026-04-24,CU2605,short,7,%CE%E5%BF%F3%C6%DA%BB%F5,2964,77.0,五矿期货
2026-04-24,CU2605,short,8,%B9%E2%B4%F3%C6%DA%BB%F5,2900,654.0,光大期货
2026-04-24,CU2605,short,9,%B9%FA%CD%B6%C6%DA%BB%F5,2622,-525.0,国投期货
2026-04-24,CU2605,short,10,%D7%CF%BD%F0%CC%EC%B7%E7,2553,-134.0,紫金天风
2026-04-24,CU2605,short,11,%BB%AA%CC%A9%C6%DA%BB%F5,2481,-721.0,华泰期货
2026-04-24,CU2605,short,12,%B3%A4%BD%AD%C6%DA%BB%F5,2069,-27.0,长江期货
2026-04-24,CU2605,short,13,%B7%BD%D5%FD%D6%D0%C6%DA,1989,116.0,方正中期
2026-04-24,CU2605,short,14,%D0%CB%D2%B5%C6%DA%BB%F5,1801,-827.0,兴业期货
2026-04-24,CU2605,short,15,%B9%FA%C3%B3%C6%DA%BB%F5,1782,583.0,国贸期货
2026-04-24,CU2605,short,16,%C4%CF%BB%AA%C6%DA%BB%F5,1652,-140.0,南华期货
2026-04-24,CU2605,short,17,%BA%A3%CD%A8%C6%DA%BB%F5,1294,-159.0,海通期货
2026-04-24,CU2605,short,18,%D3%C0%B0%B2%C6%DA%BB%F5,1242,728.0,永安期货
2026-04-24,CU2605,short,19,%D0%C5%B4%EF%C6%DA%BB%F5,1166,31.0,信达期货
2026-04-24,CU2605,short,20,%D0%C2%BA%FE%C6%DA%BB%F5,1142,-14.0,新湖期货
2026-04-24,CU2605,short,999,TOTAL,59262,,TOTAL
2026-04-27,CU2605,volume,1,%D6%D0%D0%C5%C6%DA%BB%F5,10287,-600.0,中信期货
2026-04-27,CU2605,volume,2,%B9%FA%CC%A9%BE%FD%B0%B2,8619,-15236.0,国泰君安
2026-04-27,CU2605,volume,3,%B6%AB%D6%A4%C6%DA%BB%F5,7429,-3893.0,东证期货
2026-04-27,CU2605,volume,4,%BD%F0%C8%F0%C6%DA%BB%F5,5790,-197.0,金瑞期货
2026-04-27,CU2605,volume,5,%D2%F8%BA%D3%C6%DA%BB%F5,2172,-3270.0,银河期货
2026-04-27,CU2605,volume,6,%D7%CF%BD%F0%CC%EC%B7%E7,1956,1004.0,紫金天风
2026-04-27,CU2605,volume,7,%CD%AD%B9%DA%BD%F0%D4%B4,1930,715.0,铜冠金源
2026-04-27,CU2605,volume,8,%CE%E5%BF%F3%C6%DA%BB%F5,1677,524.0,五矿期货
2026-04-27,CU2605,volume,9,%BB%AA%CC%A9%C6%DA%BB%F5,1543,-2816.0,华泰期货
2026-04-27,CU2605,volume,10,%D5%E3%C9%CC%C6%DA%BB%F5,1526,-3605.0,浙商期货
2026-04-27,CU2605,volume,11,%D4%C6%B3%BF%C6%DA%BB%F5,1490,-38.0,云晨期货
2026-04-27,CU2605,volume,12,%BA%A3%CD%A8%C6%DA%BB%F5,1393,781.0,海通期货
2026-04-27,CU2605,volume,13,%BB%AA%F6%CE%C6%DA%BB%F5,1375,-10.0,华鑫期货
2026-04-27,CU2605,volume,14,%B9%E2%B4%F3%C6%DA%BB%F5,1275,175.0,光大期货
2026-04-27,CU2605,volume,15,%B9%FA%C3%B3%C6%DA%BB%F5,1232,-33.0,国贸期货
2026-04-27,CU2605,volume,16,%D3%C0%B0%B2%C6%DA%BB%F5,1164,-1027.0,永安期货
2026-04-27,CU2605,volume,17,%B9%E3%B7%A2%C6%DA%BB%F5,1144,-386.0,广发期货
2026-04-27,CU2605,volume,18,%D6%D0%B2%C6%C6%DA%BB%F5,1039,811.0,中财期货
2026-04-27,CU2605,volume,19,%D6%D0%CC%A9%C6%DA%BB%F5,999,-2258.0,中泰期货
2026-04-27,CU2605,volume,20,%B1%A6%B3%C7%C6%DA%BB%F5,991,246.0,宝城期货
2026-04-27,CU2605,volume,999,TOTAL,55031,,TOTAL
2026-04-27,CU2605,long,1,%B9%FA%CC%A9%BE%FD%B0%B2,9178,-1795.0,国泰君安
2026-04-27,CU2605,long,2,%BD%F0%C8%F0%C6%DA%BB%F5,8115,-451.0,金瑞期货
2026-04-27,CU2605,long,3,%D6%D0%D0%C5%C6%DA%BB%F5,7654,-1066.0,中信期货
2026-04-27,CU2605,long,4,%CD%AD%B9%DA%BD%F0%D4%B4,6678,-867.0,铜冠金源
2026-04-27,CU2605,long,5,%D4%C6%B3%BF%C6%DA%BB%F5,2736,-534.0,云晨期货
2026-04-27,CU2605,long,6,%B9%FA%D4%AA%C6%DA%BB%F5,2423,-198.0,国元期货
2026-04-27,CU2605,long,7,%D7%CF%BD%F0%CC%EC%B7%E7,2234,182.0,紫金天风
2026-04-27,CU2605,long,8,%D2%F8%BA%D3%C6%DA%BB%F5,2158,-150.0,银河期货
2026-04-27,CU2605,long,9,%CE%E5%BF%F3%C6%DA%BB%F5,1728,-2.0,五矿期货
2026-04-27,CU2605,long,10,%BD%A8%D0%C5%C6%DA%BB%F5,1380,-413.0,建信期货
2026-04-27,CU2605,long,11,%B6%AB%D6%A4%C6%DA%BB%F5,1368,-1462.0,东证期货
2026-04-27,CU2605,long,12,%BA%EB%D2%B5%C6%DA%BB%F5,1267,-73.0,弘业期货
2026-04-27,CU2605,long,13,%BB%AA%F6%CE%C6%DA%BB%F5,1252,-537.0,华鑫期货
2026-04-27,CU2605,long,14,%C4%CF%BB%AA%C6%DA%BB%F5,1209,258.0,南华期货
2026-04-27,CU2605,long,15,%D0%C2%BA%FE%C6%DA%BB%F5,1160,-59.0,新湖期货
2026-04-27,CU2605,long,16,%CA%A2%B4%EF%C6%DA%BB%F5,1003,-2.0,盛达期货
2026-04-27,CU2605,long,17,%B6%AB%BA%A3%C6%DA%BB%F5,878,-129.0,东海期货
2026-04-27,CU2605,long,18,%D6%D0%C1%B8%C6%DA%BB%F5,833,-17.0,中粮期货
2026-04-27,CU2605,long,19,%B9%E3%B7%A2%C6%DA%BB%F5,813,-115.0,广发期货
2026-04-27,CU2605,long,20,%B7%BD%D5%FD%D6%D0%C6%DA,742,-401.0,方正中期
2026-04-27,CU2605,long,999,TOTAL,54809,,TOTAL
2026-04-27,CU2605,short,1,%BD%F0%C8%F0%C6%DA%BB%F5,6786,-1561.0,金瑞期货
2026-04-27,CU2605,short,2,%D6%D0%D0%C5%C6%DA%BB%F5,4557,-1257.0,中信期货
2026-04-27,CU2605,short,3,%D6%D0%C1%B8%C6%DA%BB%F5,4154,-509.0,中粮期货
2026-04-27,CU2605,short,4,%D2%F8%BA%D3%C6%DA%BB%F5,3794,-268.0,银河期货
2026-04-27,CU2605,short,5,%B9%FA%CC%A9%BE%FD%B0%B2,3708,-1884.0,国泰君安
2026-04-27,CU2605,short,6,%D7%CF%BD%F0%CC%EC%B7%E7,2901,348.0,紫金天风
2026-04-27,CU2605,short,7,%B9%E2%B4%F3%C6%DA%BB%F5,2593,-307.0,光大期货
2026-04-27,CU2605,short,8,%CE%E5%BF%F3%C6%DA%BB%F5,2449,-515.0,五矿期货
2026-04-27,CU2605,short,9,%B9%FA%CD%B6%C6%DA%BB%F5,2398,-224.0,国投期货
2026-04-27,CU2605,short,10,%B6%AB%D6%A4%C6%DA%BB%F5,2370,-757.0,东证期货
2026-04-27,CU2605,short,11,%B7%BD%D5%FD%D6%D0%C6%DA,2166,177.0,方正中期
2026-04-27,CU2605,short,12,%BB%AA%CC%A9%C6%DA%BB%F5,2050,-431.0,华泰期货
2026-04-27,CU2605,short,13,%D0%CB%D2%B5%C6%DA%BB%F5,1769,-32.0,兴业期货
2026-04-27,CU2605,short,14,%B3%A4%BD%AD%C6%DA%BB%F5,1624,-445.0,长江期货
2026-04-27,CU2605,short,15,%C4%CF%BB%AA%C6%DA%BB%F5,1535,-117.0,南华期货
2026-04-27,CU2605,short,16,%B9%FA%C3%B3%C6%DA%BB%F5,1358,-424.0,国贸期货
2026-04-27,CU2605,short,17,%BA%A3%CD%A8%C6%DA%BB%F5,1163,-131.0,海通期货
2026-04-27,CU2605,short,18,%D0%C2%BA%FE%C6%DA%BB%F5,1082,-60.0,新湖期货
2026-04-27,CU2605,short,19,%C9%BD%BD%F0%C6%DA%BB%F5,1073,-19.0,山金期货
2026-04-27,CU2605,short,20,%D0%C5%B4%EF%C6%DA%BB%F5,1048,-118.0,信达期货
2026-04-27,CU2605,short,999,TOTAL,50578,,TOTAL
2026-04-30,CU2605,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,7015,1231.0,金瑞期货
2026-04-30,CU2605,volume,2,%B9%FA%CC%A9%BE%FD%B0%B2,5876,-4241.0,国泰君安
2026-04-30,CU2605,volume,3,%B6%AB%D6%A4%C6%DA%BB%F5,5168,-1369.0,东证期货
2026-04-30,CU2605,volume,4,%D6%D0%D0%C5%C6%DA%BB%F5,4970,-5869.0,中信期货
2026-04-30,CU2605,volume,5,%D4%C6%B3%BF%C6%DA%BB%F5,2760,1297.0,云晨期货
2026-04-30,CU2605,volume,6,%D2%F8%BA%D3%C6%DA%BB%F5,2508,227.0,银河期货
2026-04-30,CU2605,volume,7,%B9%E2%B4%F3%C6%DA%BB%F5,1798,741.0,光大期货
2026-04-30,CU2605,volume,8,%CD%AD%B9%DA%BD%F0%D4%B4,1437,-305.0,铜冠金源
2026-04-30,CU2605,volume,9,%D6%D0%C1%B8%C6%DA%BB%F5,1386,1040.0,中粮期货
2026-04-30,CU2605,volume,10,%B7%BD%D5%FD%D6%D0%C6%DA,1321,218.0,方正中期
2026-04-30,CU2605,volume,11,%B9%FA%C1%AA%C6%DA%BB%F5,1267,447.0,国联期货
2026-04-30,CU2605,volume,12,%B6%AB%CE%E2%C6%DA%BB%F5,1067,294.0,东吴期货
2026-04-30,CU2605,volume,13,%CE%E5%BF%F3%C6%DA%BB%F5,949,-501.0,五矿期货
2026-04-30,CU2605,volume,14,%B9%E3%B7%A2%C6%DA%BB%F5,890,-805.0,广发期货
2026-04-30,CU2605,volume,15,%D7%CF%BD%F0%CC%EC%B7%E7,873,-151.0,紫金天风
2026-04-30,CU2605,volume,16,%BB%AA%CC%A9%C6%DA%BB%F5,856,366.0,华泰期货
2026-04-30,CU2605,volume,17,%B9%FA%C3%B3%C6%DA%BB%F5,794,-566.0,国贸期货
2026-04-30,CU2605,volume,18,%D6%D0%CC%A9%C6%DA%BB%F5,791,52.0,中泰期货
2026-04-30,CU2605,volume,19,%BD%A8%D0%C5%C6%DA%BB%F5,779,64.0,建信期货
2026-04-30,CU2605,volume,20,%BB%AA%CE%C5%C6%DA%BB%F5,726,420.0,华闻期货
